name,address,phone,google_logo_url,type,latitude,longitude,Full Address
Management & Computer Sers. (A Div. UAC Nig. Plc.),"Lagos , Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
M De Bank Brothers,"2 Oil Mill Street, Lagos Island, Nigeria",,,others,6.451478165,3.396430041,"Oil Mill Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
NACCIMA,"15A Ikorodu Road Maryland Lagos , Nigeria",,,others,6.5890989,3.3797811,"Ikorodu Road, Orisigun, Ikeja, Kosofe, Lagos, 100212, Nigeria"
Ola Adis Tradg. Co.,"18, Oroyinyin St., Lagos , Nigeria",,,others,6.4609753,3.3902913,"Oroyinyin Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Oshinmi Signs Ltd.,"46 Bamgbose St. Lagos , Nigeria",,,others,6.5348417,3.2622358,"Bamgbose Street, Alimosho, Lagos, 100263, Nigeria"
Petdrill Dev. Co. Ltd.,"31 Marina Lagos , Nigeria",,,others,6.4466516,3.3948604,"New Marina Road, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Procraft Nig. Ltd.,"Lagos , Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
SAHARA SEA SUPPORT SERVICES LTD,"234B ADEOLA ODEKU STREET VICTORIA ISLAND LAGOS , Nigeria",,,others,6.4305912,3.4164825,"Adeola Odeku Street, Victoria Island, Itirin, Eti Osa, Lagos, 101241, Nigeria"
Skot Agencies,"15 Ola-Ayeni St. Lagos , Nigeria",,,others,6.5950395,3.3399726,"Ola Ayeni Street, Computer Village, Ikeja, Lagos, 100282, Nigeria"
Udofu Okoya Inter. Tradg. Enter.,"25, Isale Agbede St., Lagos , Nigeria",,,others,6.4580103,3.3902419,"Isale Agbede Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Vitabiotics Nig. Ltd.,"28 Oduyemi St. Ikeja Lagos , Nigeria",,,others,6.5994624,3.3353148,"Oduyemi Street, Ikeja, Lagos, 100282, Nigeria"
West African Portland Cernent Co. Plc.,"25, Boyle St. Lagos , Nigeria",,,others,6.4458439,3.404662,"Boyle Street, Lagos, Lagos Island, Lagos, 101241, Nigeria"
Ycel Limited,"10 Abeokuta Street, Ebute-metta, Lagos, Nigeria",,,others,6.4875875,3.3850913,"Abeokuta Street, Ebute-Metta, Lagos Mainland, Lagos, 104233, Nigeria"
Yom Yom Catering Services,"lagos , Nigeria",,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Designs by Emmanuel Mariere,"Lagos, Nigeria",2.34802E+12,https://www.businesslist.com.ng/img/ng/e/_1544063776-96-designs-by-emmanuel-mariere.jpg,advertising-graphic-design,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Techinnover | Digital Marketing Company,"11 Deji Olamiju Street,, Lagos, Lagos, Nigeria",8173160663,https://www.businesslist.com.ng/img/ng/r/_1556989151-64-techinnover-digital-marketing-company.jpg,advertising-graphic-design,6.5691469,3.386305,"Deji Olamiju Street, Ogudu, Kosofe, Lagos, 100234, Nigeria"
Signor Chuksy Design Agency,"3 Ondo Street Osborne Estate Ikoyi Lagos, Nigeria",8135909392,https://www.businesslist.com.ng/img/ng/h/_1417550957-signor-chuksy-design-agency.jpg,advertising-graphic-design,6.4639189,3.4271997,"Ondo Street, Osborne Foreshore Estate, Ikoyi, Eti Osa, Lagos, 101222, Nigeria"
Cnich Solutions,"40, MUSHIN ROAD, ISOLO, Lagos, Lagos, Nigeria",8052062301,https://www.businesslist.com.ng/img/ng/n/_1494077295-12-cnich-solutions.jpg,advertising-graphic-design,6.528007517,3.325667874,"Mushin Road, Oshodi/Isolo, Lagos, 100263, Nigeria"
Dexterity Graphics,"69 Akeju Street, Somolu, Lagos, Lagos, Nigeria",7068379113,https://www.businesslist.com.ng/img/ng/h/_1540274790-51-dexterity-graphic.jpg,advertising-graphic-design,6.5374183,3.3710108,"Akeju Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
Break4th Imagery,"8, Boyle Street, Somolu, Lagos, Nigeria",8032798892,https://www.businesslist.com.ng/img/ng/e/_1546730300-74-break4th-imagery.png,advertising-graphic-design,6.5341115,3.3713571,"Boyle Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
Epson Express Centre Nigeria,"79 Bode Thomas Street, Surulere, Lagos, Lagos, Nigeria",+234 909 175 2422,https://www.businesslist.com.ng/img/ng/j/_1607011402-34-epson-express-centre-nigeria.png,advertising-graphic-design,6.4901019,3.3548829,"Bode Thomas Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Tropic Dreams,"76 Diya Street, Gbagada, Lagos, Lagos, Nigeria",8066688231,https://www.businesslist.com.ng/img/ng/z/_1508257273-67-tropic-dreams.png,advertising-graphic-design,6.5537053,3.3904168,"Diya Street, Gbagada, Oworonṣoki, Kosofe, Lagos, 100234, Nigeria"
WoW wiill be,"Adetokunbo Ademola , Lagos, Lagos, Nigeria",3.80994E+11,https://www.businesslist.com.ng/img/ng/k/_1530440417-69-wow-wiill-be.jpg,advertising-graphic-design,6.4265564,3.4293497,"Adetokunbo Ademola Street, Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
Olaoluwa Jesubanjo,"Yaba, Lagos, Lagos, Nigeria",7066273443,https://www.businesslist.com.ng/img/ng/h/_1455014903-27-olaoluwa-jesubanjo.png,advertising-graphic-design,6.5114693,3.3699982,"Yaba, Olajuwon Street, Tinubu, Mushin, Lagos, 102215, Nigeria"
Truce Social Company,"Lekki Lagos, Nigeria",7059099587,https://www.businesslist.com.ng/img/ng/m/_1491474454-78-truce-social-company.jpg,advertising-graphic-design,6.5121877,3.940232842,"Lekki Lagoon, Ibeju Lekki, Lagos, Nigeria"
Bayvik Media,"Lekki lagos, Nigeria",2.34805E+12,https://www.businesslist.com.ng/img/ng/z/1391329914_87364.png,advertising-graphic-design,6.5121877,3.940232842,"Lekki Lagoon, Ibeju Lekki, Lagos, Nigeria"
Ud bassey photography,"lekki, Lagos, Lagos, Nigeria",7033791312,,advertising-graphic-design,6.4711251,3.814750442,"Ibeju Lekki, Lagos, Nigeria"
CreativityKills,"8 Alhaji Salami Street, Surulere, 101014, Lagos, Nigeria",-475,https://www.businesslist.com.ng/img/ng/r/_1695946014-56-creativitykills.jpg,advertising-graphic-design,6.4874889,3.3402031,"Alhaji Salami Street, Agani, Surulere, Lagos, 102102, Nigeria"
Rishis Record,"30 Bank Anthony Way, Ikeja - Lagos , Nigeria",7032454762,https://www.businesslist.com.ng/img/ng/n/_1560948106-81-rishis-record.jpg,advertising-graphic-design,6.5833755,3.360041074,"Sheraton Lagos Hotel, 30, Mobolaji Bank-Anthony Way, Onigbongbo, Ikeja, Lagos, 100271, Nigeria"
Codrex Africa,"Alimosho, Lagos, Nigeria",2.34705E+12,https://www.businesslist.com.ng/img/ng/a/_1695940626-40-codrex-africa.jpg,advertising-graphic-design,6.58438825,3.257587569,"Alimosho, Lagos, 100276, Nigeria"
E.Marvel Production,"18,Olateju Street mushin , Lagos, Lagos, Nigeria",7083265707,,advertising-graphic-design,6.5382654,3.3577264,"Olateju Street, Mushin, Lagos, 100231, Nigeria"
Cavemen Agency,"Lagos, Nigeria",2.34705E+12,,advertising-graphic-design,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Ednal Media,"8 olaide tomori street,  ikeja, Lagos, Lagos, Nigeria",8077305018,,advertising-graphic-design,6.5944892,3.337706,"Olaide Tomori Street, Ikeja, Lagos, 100282, Nigeria"
jimgaconcept,"university of Lagos, Nigeria",,,advertising-graphic-design,6.51209515,3.393405672,"University of Lagos, Lagos Mainland, Lagos, Nigeria"
Solomon Henry Ltd,"31A Simpson Street Ebute Metta Lagos, Nigeria",0809 986 2000,,advertising-graphic-design,6.4920813,3.3805392,"Simpson Street, Ebute-Metta, Lagos Mainland, Lagos, 104233, Nigeria"
Emmon Nigerian Designs,"Lagos, Nigeria",,,advertising-graphic-design,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Javintech,"idimu road egbeda, Lagos, Lagos, Nigeria",8155306095,,advertising-graphic-design,6.6099255,3.294008,"Egbeda-Idimu Road, Alimosho, Lagos, 100276, Nigeria"
Arddey Prints,"Ikeja , Lagos, Nigeria",8023601886,,advertising-graphic-design,6.5960605,3.340787,"Ikeja, Lagos, Nigeria"
Techinnover | Digital Marketing Company,"11 Deji Olamiju Street,, Lagos, Lagos, Nigeria",8173160663,https://www.businesslist.com.ng/img/ng/r/_1556989151-64-techinnover-digital-marketing-company.jpg,advertising-agencies,6.569146836,3.386424288,"Deji Olamiju Street, Ogudu, Kosofe, Lagos, 100234, Nigeria"
17Three Digital Realtors,"14, Kasumu Street, Shangisha, Kosofe, Lagos, Nigeria",8068958046,https://www.businesslist.com.ng/img/ng/s/_1502982341-35-17three-digital-realtors.png,advertising-agencies,6.61368271,3.374776849,"Kasumu Street, Magodo, Shangisha, Kosofe, Lagos, 100581, Nigeria"
Bassconnect,"National Stadium Complex, Lagos, Nigeria",234-8062766666,https://www.businesslist.com.ng/img/ng/a/_1583153409-23-bassconnect.png,advertising-agencies,6.495843295,3.36593994,"National Stadium Complex, Surulere, Alagbede, Surulere, Lagos, 102215, Nigeria"
Imprint Medias,"Festac town, Lagos State, Nigeria.",8131519711,https://www.businesslist.com.ng/img/ng/z/_1503661250-78-imprint-medias.png,advertising-agencies,6.4682727,3.2839374,"Festac Town, Amuwo Odofin, Lagos, 102102, Nigeria"
Purpleville Digital,"Ikeja Lagos, Nigeria",2.3481E+12,https://www.businesslist.com.ng/img/ng/j/_1586871743-59-purpleville-digital.jpg,advertising-agencies,6.5960605,3.340787,"Ikeja, Lagos, Nigeria"
Wedding Photographer in Nigeria - Tonydoo Visuals,"21 James Robertson Street, Surulere, Lagos, Nigeria",8068657557,https://www.businesslist.com.ng/img/ng/b/_1487145888-36-wedding-photographer-in-nigeria-tonydoo-visuals.png,advertising-agencies,6.503134579,3.353910917,"James Robertson Street, Surulere, Lagos, 102215, Nigeria"
Y-ray Models,"Sinari Daranijo Street, Victoria Island, Lagos, Lagos, Nigeria",2.34902E+12,https://www.businesslist.com.ng/img/ng/c/_1504697742_80222.png,advertising-agencies,6.428468091,3.43603196,"Sinari Daranijo Street, Victoria Island, Itirin, Eti Osa, Lagos, 101243, Nigeria"
Esotech Integrated Nigeria,"Lagos, Lagos, Nigeria",8030543755,,advertising-agencies,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
TheVision1000,". _, Lagos, Lagos, Nigeria",9075769690,https://www.businesslist.com.ng/img/ng/x/_1570452019-69-thevision1000.png,advertising-agencies,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
adsansar.com,"lagos, Nigeria",8459181234,https://www.businesslist.com.ng/img/ng/e/_1514097734-97-adsansar-com.jpg,advertising-agencies,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
New Orbit Brand LTD,"Army shopping arena, Lagos, Lagos, Nigeria",8162742431,https://www.businesslist.com.ng/img/ng/d/_1436096688-25-new-orbit-brand-ltd.jpg,advertising-agencies,6.56386365,3.350334774,"The Arena, Ikeja, Lagos, Nigeria"
Ogasell,"Festac, Lagos, Lagos, Nigeria",9011543611,https://www.businesslist.com.ng/img/ng/k/_1566298591-35-ogasell.jpg,advertising-agencies,6.4682727,3.2839374,"Festac Town, Amuwo Odofin, Lagos, 102102, Nigeria"
Vivid Idea Ltd,"Lagos, Nigeria",8058507230,https://www.businesslist.com.ng/img/ng/d/_1435582838-59-vivid-idea-ltd.jpg,advertising-agencies,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Ethiopian Airways online,"12 lagos ikeja, Nigeria",7069724297,,advertising-agencies,6.61987425,3.359538842,"Lagos State Secretariat / HOS Staff Quarter, Alausa, Ikeja, Lagos, Nigeria"
Seed Media Limited,"163A Sinari Daranijo Street, Victoria Island, Lagos, Nigeria",(+234-1) 7948667,,advertising-agencies,6.428468091,3.43603196,"Sinari Daranijo Street, Victoria Island, Itirin, Eti Osa, Lagos, 101243, Nigeria"
Havgate Nigeria,"38, akintan street Surulere Lagos , Nigeria",8101860755,,advertising-agencies,6.508313543,3.361353726,"Akintan Street, Surulere, Lagos, 102215, Nigeria"
Aerospace,"80 AKOWONJO, Lagos, Lagos, Nigeria",8039231045,,advertising-agencies,6.6104787,3.3103079,"Akowonjo, Agege, Lagos, 100282, Nigeria"
The Vang Company,"71, Ogunlana Drive, Surulere, Lagos, Lagos, Nigeria",8035739998,https://www.businesslist.com.ng/img/ng/e/1389559843_36483.png,advertising-agencies,6.5073961,3.352604797,"Ogunlana Drive, Surulere, Lagos, 102215, Nigeria"
Grapro Group Limited,"21, Rasaq Balogun Street, Surulere - Lagos, Nigeria",01-8932006,,advertising-agencies,6.494815505,3.361091948,"Rasaq Balogun Street, Surulere, Iganmu, Surulere, Lagos, 102215, Nigeria"
MTECH,"5 Campos Street, Lagos Island, Nigeria",(+234-1) 8119653,,advertising-agencies,6.450271802,3.393188551,"Campos Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Ace Publicity,"Festac town,  amuwo odofin , Lagos, Lagos, Nigeria",7062807565,,advertising-agencies,6.4682727,3.2839374,"Festac Town, Amuwo Odofin, Lagos, 102102, Nigeria"
Karajakataja,"60A, Campbell Street, Lagos Island, Nigeria",-8055776360,,advertising-agencies,6.446403627,3.397993116,"Campbell Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Campaign Services Limited,"26, Ogunlana Drive, Surulere, Lagos, Lagos, Nigeria",234 1 5835275,,advertising-agencies,6.5073961,3.352604797,"Ogunlana Drive, Surulere, Lagos, 102215, Nigeria"
Gardeners Communications Ltd,"90, Ogunlana Drive, Surulere, Lagos, Nigeria",234 1 8042537,,advertising-agencies,6.5073961,3.352604797,"Ogunlana Drive, Surulere, Lagos, 102215, Nigeria"
Beth Modeling Agency,"90 Norman Williams, Ikoyi, Lagos, Nigeria",-33278598,,advertising-agencies,6.443786365,3.417672516,"Norman Williams Street, Ikoyi, Eti Osa, Lagos, 101241, Nigeria"
Adland Limited,"33a, Bode Thomas Street, Surulere, Lagos, Lagos, Nigeria",234 1 5830219,,advertising-agencies,6.490106136,3.354819699,"Bode Thomas Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Comex Advertising Limited,"13, Tafawa Balewa Crescent, Surulere, Lagos, Nigeria",234 1 5835487,,advertising-agencies,6.496240175,3.354677212,"Tafawa Balewa Crescent, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Candid Communications Limited,"21, Maduagwu Street, Surulere, Lagos, Lagos, Nigeria",234 1 2880490,,advertising-agencies,6.500782574,3.351143373,"Moronu Maduagwu Street, Surulere, Lagos, 102215, Nigeria"
Concept & Copywrite,"67, Bode Thomas Street, Surulere, Lagos, Nigeria",234 (0)8030750161,,advertising-agencies,6.490106136,3.354819699,"Bode Thomas Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Eurosports F.C. Ltd,"66, Adebola Street, Surulere, Lagos, Lagos, Nigeria",234 1 7747288,,advertising-agencies,6.495776676,3.360090423,"Adebola Street, Surulere, Iganmu, Surulere, Lagos, 102215, Nigeria"
FBI Advertising Limited,"57, Adelabu Street, Surulere, Lagos, Nigeria",234 1 5830017,,advertising-agencies,6.501330941,3.350581492,"Adelabu Street, Surulere, Lagos, 102215, Nigeria"
Gamotal Agencies,"70 Broad Street, Lagos Island, Nigeria",-55221338,,advertising-agencies,6.455583255,3.384115846,"Broad Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Hotshoppe Communications Limited,"42, Tafawa Balewa Crescent, Surulere, Lagos, Nigeria",234 1,,advertising-agencies,6.496240175,3.354677212,"Tafawa Balewa Crescent, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Mc Clem Marketing Comunications Limited,"12, Bassie Ogamba Street, Surulere, Lagos, Nigeria",234 1 5454480,,advertising-agencies,6.494810873,3.35865913,"Bassie Ogamba Street, Surulere, Iganmu, Surulere, Lagos, 102215, Nigeria"
Omni Communications Limited,"34, Calabar Street, Surulere, Lagos, Nigeria",234 1 5831405,,advertising-agencies,6.497450042,3.351815841,"Calabar Street, Surulere, Lagos, 102215, Nigeria"
Patike Communications Limited,"89, Bode Thomas Street, Surulere, Lagos, Nigeria",234 1 5847305,,advertising-agencies,6.490106136,3.354819699,"Bode Thomas Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Rock Forte Limited,"Plot 104 Babs Animashaun Street, Surulere, Lagos, Lagos, Nigeria",01 836726,,advertising-agencies,6.492729023,3.348631222,"Babs Animashaun Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Saab Communications Limited,"Plot 8, Oyediran Street, Surulere, Lagos, Nigeria",234 1 8042433,,advertising-agencies,6.488445066,3.352736481,"Oyediran Street, Animashawun, Surulere, Lagos, 102215, Nigeria"
Uniworld Advertising Limited,"143, Ojuelegba Road, Surulere, Lagos, Nigeria",234 1 5842528,,advertising-agencies,6.509364744,3.366545033,"Ojuelegba Road, Surulere, Lagos, 102215, Nigeria"
Insightful3D,"8A, Oje Imianvan Street, Oregun, Ikeja, Lagos, Lagos, Nigeria",+234 803 251 8824,https://www.businesslist.com.ng/img/ng/k/_1610642310-34-insightful3d.png,3d-visualisations,6.602758004,3.361344949,"Oje Imianvan street, Oregun, Alausa, Ikeja, Lagos, 100581, Nigeria"
New Orbit Brand LTD,"Army shopping arena, Lagos, Lagos, Nigeria",8162742431,https://www.businesslist.com.ng/img/ng/d/_1436096688-25-new-orbit-brand-ltd.jpg,3d-visualisations,6.56386365,3.350334774,"The Arena, Ikeja, Lagos, Nigeria"
Tectonics Hybrid Limited,"Lagos , Nigeria",9072989533,https://www.businesslist.com.ng/img/ng/f/_1579983424-39-tectonics-hybrid-limited.jpg,3d-visualisations,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Aerospace,"80 AKOWONJO, Lagos, Lagos, Nigeria",8039231045,,3d-visualisations,6.6104787,3.3103079,"Akowonjo, Agege, Lagos, 100282, Nigeria"
Roye Web (Web Design And Digital Marketing ),"22 Salawu Street Surulere, Lagos, Lagos, Nigeria",+234 907 266 1934,https://www.businesslist.com.ng/img/ng/h/_1632895920-47-leadsharvester-web-design.png,advertising,6.50921337,3.359002178,"Salawu Street, Surulere, Lagos, 102215, Nigeria"
Odigital,"104 Babs Animashaun Street, Lagos, Lagos, Nigeria",9075561636,https://www.businesslist.com.ng/img/ng/c/_1585648896-95-odigital.jpg,advertising,6.492729023,3.348631222,"Babs Animashaun Street, Surulere, Animashawun, Surulere, Lagos, 102215, Nigeria"
Miller Welding Machines,"Lagos, Nigeria",8163911980,,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Designs by Emmanuel Mariere,"Lagos, Nigeria",2.34802E+12,https://www.businesslist.com.ng/img/ng/e/_1544063776-96-designs-by-emmanuel-mariere.jpg,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Anchor IT Solutions,"Ikate Elegushi , Lagos, Lagos, Nigeria",2.34704E+12,https://www.businesslist.com.ng/img/ng/a/_1611124448-65-anchor-it-solutions.png,advertising,6.4362385,3.4902644,"The Apostolic Church Nigeria, Oba Yekini Elegushi Road, Ikate, Eti Osa, Lagos, 101244, Nigeria"
Webtizers,"8 Ajayi Aina Street, Gbagada, Lagos, Nigeria",7065091864,https://www.businesslist.com.ng/img/ng/k/_1583750398-93-webtizers.png,advertising,6.556901208,3.389697523,"Ajayi Aina Street, Gbagada, Oworonṣoki, Kosofe, Lagos, 100234, Nigeria"
eloah Technology Solutions Ltd,"89, Palm Ave, Mushin Lagos, Nigeria",2.34701E+12,https://www.businesslist.com.ng/img/ng/j/_1388246888_70150.png,advertising,6.53630584,3.353640152,"Palm Avenue, Mushin, Lagos, 100231, Nigeria"
Penstrap Digital Agency,"Igando, Lagos, Lagos, Nigeria",7062410160,https://www.businesslist.com.ng/img/ng/x/_1542127027-85-penstrap-digital-agency.jpg,advertising,6.4408307,3.8194997,"Igando, Ibeju Lekki, Lagos, Nigeria"
Genuine Reliance Allied Ltd,"119 Lawanson Road,  Surulere. Lagos Nigeria.",2.34908E+12,https://www.businesslist.com.ng/img/ng/g/_1488791838-82-genuine-reliance-allied-ltd.jpg,advertising,6.511766351,3.345298913,"Lawanson Road, Surulere, Lagos, 102215, Nigeria"
HobbyHub Art.Design.Crafts.,"Festac Town , Lagos, Lagos, Nigeria",8027828641,https://www.businesslist.com.ng/img/ng/c/_1536077203-67-hobbyhub-art-design-crafts.jpg,advertising,6.4682727,3.2839374,"Festac Town, Amuwo Odofin, Lagos, 102102, Nigeria"
New passover Global networks Limited,"123 Ojuelegba Road, Lagos, Lagos, Nigeria",8062806133,https://www.businesslist.com.ng/img/ng/k/_1544279410-96-new-passover-global-networks-limited.jpg,advertising,6.509364744,3.366545033,"Ojuelegba Road, Surulere, Lagos, 102215, Nigeria"
Techinnover | Digital Marketing Company,"11 Deji Olamiju Street,, Lagos, Lagos, Nigeria",8173160663,https://www.businesslist.com.ng/img/ng/r/_1556989151-64-techinnover-digital-marketing-company.jpg,advertising,6.569146836,3.386424288,"Deji Olamiju Street, Ogudu, Kosofe, Lagos, 100234, Nigeria"
Insightful3D,"8A, Oje Imianvan Street, Oregun, Ikeja, Lagos, Lagos, Nigeria",+234 803 251 8824,https://www.businesslist.com.ng/img/ng/k/_1610642310-34-insightful3d.png,advertising,6.602758004,3.361344949,"Oje Imianvan street, Oregun, Alausa, Ikeja, Lagos, 100581, Nigeria"
Cleshay Limited,"104 Western Avenue, Suru Lere, Lagos, Lagos, Nigeria",2.34818E+12,https://www.businesslist.com.ng/img/ng/a/_1470828381-83-cleshay-limited.jpg,advertising,6.503881923,3.363844079,"Western Avenue, Surulere, Lagos, 102215, Nigeria"
Eurolinks Global Resource,"Km 14, Lekki Epe Expressway, Ikota, Ajah, Lagos, Lagos, Nigeria",+234 909 111 0896,https://www.businesslist.com.ng/img/ng/d/_1737458295-58-eurolinks-global-resource.jpg,advertising,6.459678535,3.55512762,"Lekki-Epe Expressway, Ajah, Eti Osa, Lagos, Nigeria"
Seyiloked International limited (SDIL),"45 lagos st ebute metta lagos, Nigeria",2.34805E+12,https://www.businesslist.com.ng/img/ng/h/_1590188867-78-seyiloked-international-limited-sdil.jpg,advertising,6.48738841,3.382310984,"Lagos Street, Ebute-Metta, Lagos Mainland, Lagos, 104233, Nigeria"
Wow Roadshows,"108b Adeniyi Jones, Lagos, Lagos, Nigeria",8057778800,https://www.businesslist.com.ng/img/ng/n/_1523023719-18-w-ow-roadshows.png,advertising,6.611372248,3.345193435,"Adeniyi Jones Avenue, Alausa, Ikeja, Lagos, 100282, Nigeria"
Chopcity Nig,"Ojodu Berger , Lagos, Lagos, Nigeria",8137380029,https://www.businesslist.com.ng/img/ng/f/_1617048414-86-chopcity-nig.png,advertising,6.638598,3.369914,"Ojodu Berger, Lagos-Ibadan Expressway, Omole, Ikeja, Ifo, Lagos, 100581, Nigeria"
Coded Concept,"42 Market Street, Somolu, Lagos, Lagos, Nigeria",8176608353,https://www.businesslist.com.ng/img/ng/z/_1435323984-69-coded-concept.jpg,advertising,6.533466506,3.377916129,"Market Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
Doculand Nigeria,"140, Awolowo Road, Ikoyi, Lagos, Lagos, Nigeria",9096995126,https://www.businesslist.com.ng/img/ng/c/_1580308615-51-doculand-nigeria.jpg,advertising,6.442498899,3.420563038,"Awolowo Road, Ikoyi, Falomo, Eti Osa, Lagos, 101241, Nigeria"
Property Deal Zone,"KM 23, Lekki-Epe Expressway, Ajah, Eti Osa, Lagos state , Nigeria",7035097220,https://www.businesslist.com.ng/img/ng/e/_1478610699-46-property-deal-zone.jpg,advertising,6.460382545,3.555437637,"Lekki-Epe Expressway, Ajah, Eti Osa, Lagos, Nigeria"
RentYourHall.com,"Lagos, Nigeria",8188128392,https://www.businesslist.com.ng/img/ng/h/_1536128718-45-rentyourhall-com.jpg,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Signor Chuksy Design Agency,"3 Ondo Street Osborne Estate Ikoyi Lagos, Nigeria",8135909392,https://www.businesslist.com.ng/img/ng/h/_1417550957-signor-chuksy-design-agency.jpg,advertising,6.464141493,3.426605178,"Ondo Street, Osborne Foreshore Estate, Ikoyi, Eti Osa, Lagos, 101222, Nigeria"
Terryblue,"3 ishaga road, , Lagos, Lagos, Nigeria",2.34803E+12,https://www.businesslist.com.ng/img/ng/a/_1460039992-31-terryblue.jpg,advertising,6.513945123,3.3573693,"Ishaga Road, Tinubu, Mushin, Lagos, 102215, Nigeria"
Tribute Lifestyle,"30, Oba Akran Avenue, Ikeja. , Lagos, Lagos, Nigeria",8069031590,https://www.businesslist.com.ng/img/ng/d/_1520417561-81-tribute-lifestyle.jpg,advertising,6.597083741,3.340951092,"Oba Akran Avenue, Ikeja, Lagos, 100282, Nigeria"
Lagos wristbands,"Yaba, Lagos, Nigeria",8120707321,https://www.businesslist.com.ng/img/ng/r/_1564718382-64-lagos-wristbands.png,advertising,6.5114693,3.3699982,"Yaba, Olajuwon Street, Tinubu, Mushin, Lagos, 102215, Nigeria"
17Three Digital Realtors,"14, Kasumu Street, Shangisha, Kosofe, Lagos, Nigeria",8068958046,https://www.businesslist.com.ng/img/ng/s/_1502982341-35-17three-digital-realtors.png,advertising,6.61368271,3.374776849,"Kasumu Street, Magodo, Shangisha, Kosofe, Lagos, 100581, Nigeria"
Cnich Solutions,"40, MUSHIN ROAD, ISOLO, Lagos, Lagos, Nigeria",8052062301,https://www.businesslist.com.ng/img/ng/n/_1494077295-12-cnich-solutions.jpg,advertising,6.528007517,3.325667874,"Mushin Road, Oshodi/Isolo, Lagos, 100263, Nigeria"
Dexterity Graphics,"69 Akeju Street, Somolu, Lagos, Lagos, Nigeria",7068379113,https://www.businesslist.com.ng/img/ng/h/_1540274790-51-dexterity-graphic.jpg,advertising,6.537419705,3.370991562,"Akeju Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
Dptrax,"Lagos, Nigeria",8022556596,https://www.businesslist.com.ng/img/ng/h/_1424977714-77-dptrax.png,advertising,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Forex Trade International,"Lagos State, Nigeria",2.34903E+12,https://www.businesslist.com.ng/img/ng/s/_1489618102-70-forex-trade-international.png,advertising,6.5269033,3.5774005,"Lagos, Nigeria"
Pace-Maker Concepts www.expressbulksms.com,"147B Ogunlana Drive, Surulere, Lagos Lagos 234, Nigeria",2.34802E+12,https://www.businesslist.com.ng/img/ng/k/_1506701070_31549.png,advertising,6.5073961,3.352604797,"Ogunlana Drive, Surulere, Lagos, 102215, Nigeria"
Bassconnect,"National Stadium Complex, Lagos, Nigeria",234-8062766666,https://www.businesslist.com.ng/img/ng/a/_1583153409-23-bassconnect.png,advertising,6.495843295,3.36593994,"National Stadium Complex, Surulere, Alagbede, Surulere, Lagos, 102215, Nigeria"
First Malcolm Technologies,"41 Tejuoso Street, Surulere, Lagos, Nigeria",8183358205,https://www.businesslist.com.ng/img/ng/l/_1495234115-37-first-malcolm-technologies.jpg,advertising,6.506052676,3.366600448,"Tejuoso Street, Surulere, Lagos, 102215, Nigeria"
